Entry	Entry name	Status	Gene names	EnsemblPlants transcript	Cross-reference (STRING)
Q5DQ95	Q5DQ95_SOLLC	unreviewed			4081.Solyc11g071280.1.1;
K4D128	K4D128_SOLLC	unreviewed		Solyc10g054300.1.1;	
K4B4J8	K4B4J8_SOLLC	unreviewed		Solyc02g011990.1.1;	4081.Solyc02g011990.1.1;
K4AUE8	K4AUE8_SOLLC	unreviewed		Solyc01g015140.1.1;	4081.Solyc01g015140.1.1;
B5M9E4	B5M9E4_SOLLC	unreviewed			4081.Solyc01g074030.2.1;
K4CFY4	K4CFY4_SOLLC	unreviewed		Solyc07g054390.1.1;	
K4BGD9	K4BGD9_SOLLC	unreviewed		Solyc03g046290.1.1;	
K4CJW4	K4CJW4_SOLLC	unreviewed		Solyc08g029010.1.1;	
A0A3Q7I8I4	A0A3Q7I8I4_SOLLC	unreviewed		Solyc09g092280.1.1;	
K4AX40	K4AX40_SOLLC	unreviewed		Solyc01g067920.1.1;	4081.Solyc01g067920.1.1;
Q49B52	Q49B52_SOLLC	unreviewed	MDHAR		4081.Solyc08g081530.2.1;
A0A3Q7I1X1	A0A3Q7I1X1_SOLLC	unreviewed		Solyc09g018630.3.1;	
K4DD24	K4DD24_SOLLC	unreviewed		Solyc12g015890.1.1;	
Q9ZRX6	Q9ZRX6_SOLLC	unreviewed	ERabp1		4081.Solyc06g084390.2.1;
A0A3Q7IF32	A0A3Q7IF32_SOLLC	unreviewed		Solyc10g047702.1.1;	
K4BHE2	K4BHE2_SOLLC	unreviewed		Solyc03g065070.1.1;	
Q941Q7	Q941Q7_SOLLC	unreviewed	Sw5-c		
K4D7G6	K4D7G6_SOLLC	unreviewed		Solyc11g028270.1.1;	4081.Solyc11g028270.1.1;
K4CG93	K4CG93_SOLLC	unreviewed		Solyc07g055360.1.1;	
A0A3Q7I9U9	A0A3Q7I9U9_SOLLC	unreviewed		Solyc07g055380.2.1;	
A0A3Q7HNW2	A0A3Q7HNW2_SOLLC	unreviewed		Solyc08g048370.3.1;	
A0A494G8G2	A0A494G8G2_SOLLC	unreviewed		Solyc00g006840.3.1;	
A0A3Q7I8I0	A0A3Q7I8I0_SOLLC	unreviewed	101251329	Solyc09g090060.3.1;	
A0A3Q7IW08	A0A3Q7IW08_SOLLC	unreviewed		Solyc11g038340.1.1;	
A0A3Q7HMA2	A0A3Q7HMA2_SOLLC	unreviewed		Solyc06g042933.1.1;	
A0A3Q7I8L6	A0A3Q7I8L6_SOLLC	unreviewed		Solyc09g083300.2.1;	
A0A3Q7GEX7	A0A3Q7GEX7_SOLLC	unreviewed		Solyc03g112595.1.1;	
A0A3Q7ISL6	A0A3Q7ISL6_SOLLC	unreviewed		Solyc11g013083.1.1;	
A0A3Q7JQR8	A0A3Q7JQR8_SOLLC	unreviewed	543575	Solyc11g073050.2.1;	
A0A3Q7G396	A0A3Q7G396_SOLLC	unreviewed		Solyc04g025715.1.1;	
B6E0Y8	B6E0Y8_SOLLC	unreviewed	S		
A0A3Q7GUY1	A0A3Q7GUY1_SOLLC	unreviewed		Solyc04g045310.3.1;	
A0A3Q7HP01	A0A3Q7HP01_SOLLC	unreviewed		Solyc06g051980.3.1;	
A0A3Q7IS42	A0A3Q7IS42_SOLLC	unreviewed	101253854	Solyc11g012140.2.1;	
A0A3Q7H336	A0A3Q7H336_SOLLC	unreviewed		Solyc07g006330.2.1;	
A0A3Q7FKW4	A0A3Q7FKW4_SOLLC	unreviewed		Solyc03g060517.1.1;	
C9E257	C9E257_SOLLC	unreviewed	eIF4E2		
A0A3Q7FSK0	A0A3Q7FSK0_SOLLC	unreviewed		Solyc03g114465.1.1;	
A0A3Q7I5L2	A0A3Q7I5L2_SOLLC	unreviewed	101245494	Solyc09g075160.3.1;	
A0A3Q7HL08	A0A3Q7HL08_SOLLC	unreviewed	101258576	Solyc08g008280.3.1;	
A0A3Q7HQA1	A0A3Q7HQA1_SOLLC	unreviewed	101247946	Solyc08g069080.3.1;	
A0A3Q7HEJ0	A0A3Q7HEJ0_SOLLC	unreviewed	101262936	Solyc07g062730.1.1;	
A0A3Q7GBG5	A0A3Q7GBG5_SOLLC	unreviewed	101252854	Solyc03g095500.3.1;	
A0A3Q7J3D8	A0A3Q7J3D8_SOLLC	unreviewed	101249332	Solyc12g009100.2.1;	
A0A3Q7FJN3	A0A3Q7FJN3_SOLLC	unreviewed	109119707	Solyc03g044950.2.1;	
A0A3Q7I953	A0A3Q7I953_SOLLC	unreviewed	101257706	Solyc09g090380.1.1;	
A0A3Q7EHT4	A0A3Q7EHT4_SOLLC	unreviewed	101256215	Solyc01g080040.3.1;	
A0A3Q7ITE9	A0A3Q7ITE9_SOLLC	unreviewed	101249421	Solyc11g013020.2.1;	
A0A3Q7I1B4	A0A3Q7I1B4_SOLLC	unreviewed		Solyc09g015260.1.1;	
A0A3Q7GPU6	A0A3Q7GPU6_SOLLC	unreviewed	101248878	Solyc05g054130.3.1;	
A0A3Q7HJV8	A0A3Q7HJV8_SOLLC	unreviewed	101247238	Solyc08g006670.3.1;	
A0A3Q7I9P0	A0A3Q7I9P0_SOLLC	unreviewed		Solyc10g005590.3.1;	
A0A3Q7HYK7	A0A3Q7HYK7_SOLLC	unreviewed		Solyc09g011350.2.1;	
A0A3Q7IEQ4	A0A3Q7IEQ4_SOLLC	unreviewed	101247869	Solyc10g047000.2.1;	
A0A3Q7HRK0	A0A3Q7HRK0_SOLLC	unreviewed		Solyc08g067430.3.1;	
A0A3Q7F135	A0A3Q7F135_SOLLC	unreviewed		Solyc02g068907.1.1;	
A0A3Q7GU31	A0A3Q7GU31_SOLLC	unreviewed	101263913	Solyc06g036070.3.1;	
A0A494G9N6	A0A494G9N6_SOLLC	unreviewed		Solyc00g094540.1.1;	
A0A3Q7IHJ1	A0A3Q7IHJ1_SOLLC	unreviewed		Solyc10g055360.1.1;	
A0A3Q7I9K4	A0A3Q7I9K4_SOLLC	unreviewed		Solyc10g005400.3.1;	
A0A3Q7GT00	A0A3Q7GT00_SOLLC	unreviewed		Solyc04g017770.1.1;	
A0A3Q7FQ29	A0A3Q7FQ29_SOLLC	unreviewed	101243684	Solyc03g096770.1.1;	
A0A3Q7EKH7	A0A3Q7EKH7_SOLLC	unreviewed		Solyc01g091800.3.1;	
A0A3Q7HA44	A0A3Q7HA44_SOLLC	unreviewed	101248217	Solyc07g044850.3.1;	
A0A3Q7IB90	A0A3Q7IB90_SOLLC	unreviewed	101263765	Solyc10g005950.3.1;	
A0A3Q7HBH6	A0A3Q7HBH6_SOLLC	unreviewed		Solyc07g041366.1.1;	
A0A3Q7HKZ3	A0A3Q7HKZ3_SOLLC	unreviewed		Solyc08g044334.1.1;	
A0A3Q7F8M3	A0A3Q7F8M3_SOLLC	unreviewed		Solyc02g087620.3.1;	
A0A3Q7GY29	A0A3Q7GY29_SOLLC	unreviewed	101244777	Solyc06g062845.1.1;	
A0A3Q7J9Q1	A0A3Q7J9Q1_SOLLC	unreviewed		Solyc12g040570.2.1;	
A0A3Q7I4H1	A0A3Q7I4H1_SOLLC	unreviewed		Solyc09g066450.2.1;	
A0A3Q7IE09	A0A3Q7IE09_SOLLC	unreviewed		Solyc10g039367.1.1;	
A0A3Q7ISI3	A0A3Q7ISI3_SOLLC	unreviewed		Solyc11g013290.2.1;	
A0A494GA08	A0A494GA08_SOLLC	unreviewed		Solyc00g136560.3.1;	
A0A3Q7ETA6	A0A3Q7ETA6_SOLLC	unreviewed	101261258	Solyc01g010135.1.1;	
A0A3Q7GBX4	A0A3Q7GBX4_SOLLC	unreviewed		Solyc03g096080.3.1;	
A0A3Q7FBI0	A0A3Q7FBI0_SOLLC	unreviewed		Solyc02g089980.3.1;	
A0A3Q7GIA7	A0A3Q7GIA7_SOLLC	unreviewed		Solyc05g018395.1.1;	
A0A3Q7JEQ3	A0A3Q7JEQ3_SOLLC	unreviewed	101249690	Solyc10g078660.2.1;	
A0A3Q7EV25	A0A3Q7EV25_SOLLC	unreviewed		Solyc02g005140.3.1;	
A0A3Q7ERL6	A0A3Q7ERL6_SOLLC	unreviewed		Solyc01g106177.1.1;	
A0A3Q7HF73	A0A3Q7HF73_SOLLC	unreviewed		Solyc05g051385.1.1;	
A0A3Q7IZJ2	A0A3Q7IZJ2_SOLLC	unreviewed	101243738	Solyc09g064330.2.1;	
A0A3Q7J5J4	A0A3Q7J5J4_SOLLC	unreviewed	101258231	Solyc12g014170.2.1;	
A0A0P0UWG5	A0A0P0UWG5_SOLLC	unreviewed			
A0A3Q7FUK0	A0A3Q7FUK0_SOLLC	unreviewed		Solyc03g123450.1.1;	
A0A3Q7E9I4	A0A3Q7E9I4_SOLLC	unreviewed		Solyc01g009335.1.1;	
A0A3Q7ERN2	A0A3Q7ERN2_SOLLC	unreviewed	101259587	Solyc01g106780.3.1;	
A0A3Q7GBA8	A0A3Q7GBA8_SOLLC	unreviewed	101254384	Solyc05g009330.3.1;	
A0A3Q7JED9	A0A3Q7JED9_SOLLC	unreviewed		Solyc12g096000.2.1;	
A0A3Q7I2N9	A0A3Q7I2N9_SOLLC	unreviewed		Solyc07g018090.3.1;	
A0A3Q7IHQ5	A0A3Q7IHQ5_SOLLC	unreviewed		Solyc10g052863.1.1;	
A0A3Q7ENV1	A0A3Q7ENV1_SOLLC	unreviewed	101266166	Solyc01g100190.3.1;	
A0A1C9A1H0	A0A1C9A1H0_SOLLC	unreviewed	MLO		
A0A3Q7FCM2	A0A3Q7FCM2_SOLLC	unreviewed		Solyc03g005170.3.1;	
A0A3Q7I7S6	A0A3Q7I7S6_SOLLC	unreviewed		Solyc09g075800.3.1;	
Q43530	Q43530_SOLLC	unreviewed	vsf-1		
A0A3Q7ITV3	A0A3Q7ITV3_SOLLC	unreviewed		Solyc11g020720.1.1;	
A0A3Q7IVJ3	A0A3Q7IVJ3_SOLLC	unreviewed		Solyc11g028170.2.1;	
A0A3Q7G930	A0A3Q7G930_SOLLC	unreviewed		Solyc04g076520.2.1;	
A0A3Q7HCR9	A0A3Q7HCR9_SOLLC	unreviewed		Solyc07g043415.1.1;	
A0A3Q7I4B2	A0A3Q7I4B2_SOLLC	unreviewed	101255028	Solyc09g060090.3.1;	
A0A3Q7JKT7	A0A3Q7JKT7_SOLLC	unreviewed		Solyc11g020823.1.1;	
A0A3Q7FSX4	A0A3Q7FSX4_SOLLC	unreviewed		Solyc03g119225.1.1;	
A0A3Q7GGI7	A0A3Q7GGI7_SOLLC	unreviewed		Solyc05g013967.1.1;	
A0A3Q7IYB5	A0A3Q7IYB5_SOLLC	unreviewed	101250364	Solyc11g065770.1.1;	
A0A3Q7GFC4	A0A3Q7GFC4_SOLLC	unreviewed		Solyc05g013963.1.1;	
A0A3Q7J8K4	A0A3Q7J8K4_SOLLC	unreviewed		Solyc12g038847.1.1;	
A0A3Q7GE12	A0A3Q7GE12_SOLLC	unreviewed		Solyc05g006930.3.1;	
A0A3Q7HG97	A0A3Q7HG97_SOLLC	unreviewed		Solyc07g055630.3.1;	
A0A3Q7GH91	A0A3Q7GH91_SOLLC	unreviewed		Solyc03g116230.3.1;	
A0A3Q7FQG0	A0A3Q7FQG0_SOLLC	unreviewed	104646508	Solyc03g097430.1.1;	
A0A3Q7J430	A0A3Q7J430_SOLLC	unreviewed		Solyc09g091770.1.1;	
A0A3Q7I282	A0A3Q7I282_SOLLC	unreviewed		Solyc09g057885.1.1;	
A0A3Q7GHJ8	A0A3Q7GHJ8_SOLLC	unreviewed		Solyc05g015861.1.1;	
A0A3Q7HAD6	A0A3Q7HAD6_SOLLC	unreviewed		Solyc05g015810.2.1;	
A0A3Q7HZ52	A0A3Q7HZ52_SOLLC	unreviewed		Solyc09g015740.2.1;	
A0A3Q7EV48	A0A3Q7EV48_SOLLC	unreviewed	101260088	Solyc01g112320.3.1;	
A0A494G9I8	A0A494G9I8_SOLLC	unreviewed		Solyc00g066150.2.1;	
A0A3Q7HW50	A0A3Q7HW50_SOLLC	unreviewed	101254719	Solyc08g081220.1.1;	
A0A3Q7G5Y1	A0A3Q7G5Y1_SOLLC	unreviewed		Solyc04g077295.1.1;	
A0A3Q7GXH5	A0A3Q7GXH5_SOLLC	unreviewed	101250813	Solyc06g060790.1.1;	
A0A3Q7IWD9	A0A3Q7IWD9_SOLLC	unreviewed		Solyc11g045160.2.1;	
A0A3Q7HVG0	A0A3Q7HVG0_SOLLC	unreviewed		Solyc08g083375.1.1;	
Q9FR27	Q9FR27_SOLLC	unreviewed	Hxk2		
A0A3Q7FLZ8	A0A3Q7FLZ8_SOLLC	unreviewed		Solyc03g095290.3.1;	
A0A3Q7ILG0	A0A3Q7ILG0_SOLLC	unreviewed	544131	Solyc10g081170.2.1;	
A0A3Q7ID62	A0A3Q7ID62_SOLLC	unreviewed		Solyc10g011730.3.1;	
A0A3Q7F5I1	A0A3Q7F5I1_SOLLC	unreviewed	101268827	Solyc02g081200.1.1;	
A0A3Q7HM27	A0A3Q7HM27_SOLLC	unreviewed		Solyc08g016190.3.1;	
A0A3Q7F7Y3	A0A3Q7F7Y3_SOLLC	unreviewed		Solyc02g085920.3.1;	
A0A3Q7EYV1	A0A3Q7EYV1_SOLLC	unreviewed		Solyc02g061825.1.1;	
A0A3Q7EXK1	A0A3Q7EXK1_SOLLC	unreviewed		Solyc02g032565.1.1;	
A0A3Q7IVU7	A0A3Q7IVU7_SOLLC	unreviewed		Solyc09g015783.1.1;	
A0A3Q7HE20	A0A3Q7HE20_SOLLC	unreviewed		Solyc07g052630.2.1;	
A0A3Q7GW24	A0A3Q7GW24_SOLLC	unreviewed	101254704	Solyc06g063320.3.1;	
A0A3Q7IMM8	A0A3Q7IMM8_SOLLC	unreviewed		Solyc10g084390.2.1;	
A0A3Q7IRX7	A0A3Q7IRX7_SOLLC	unreviewed	101264390	Solyc11g012680.2.1;	
A0A3Q7GMJ9	A0A3Q7GMJ9_SOLLC	unreviewed		Solyc05g047550.3.1;	
A0A3Q7J4W8	A0A3Q7J4W8_SOLLC	unreviewed		Solyc12g011100.2.1;	
A0A3Q7FBJ0	A0A3Q7FBJ0_SOLLC	unreviewed		Solyc02g089115.1.1;	
A0A3Q7EYX1	A0A3Q7EYX1_SOLLC	unreviewed		Solyc02g032330.3.1;	
A0A3Q7GTN7	A0A3Q7GTN7_SOLLC	unreviewed		Solyc04g025063.1.1;	
A0A3Q7IN83	A0A3Q7IN83_SOLLC	unreviewed		Solyc10g086133.1.1;	
A0A3Q7GLY3	A0A3Q7GLY3_SOLLC	unreviewed		Solyc05g053400.2.1;	
A0A3Q7ESF5	A0A3Q7ESF5_SOLLC	unreviewed	101265591	Solyc01g108140.3.1;	
A0A3Q7IZ67	A0A3Q7IZ67_SOLLC	unreviewed		Solyc11g065935.1.1;	
A0A3Q7FB52	A0A3Q7FB52_SOLLC	unreviewed		Solyc02g089263.1.1;	
A0A3Q7JHD6	A0A3Q7JHD6_SOLLC	unreviewed		Solyc11g005250.2.1;	
A0A3Q7ETT5	A0A3Q7ETT5_SOLLC	unreviewed		Solyc01g110843.1.1;	
A0A3Q7GNG0	A0A3Q7GNG0_SOLLC	unreviewed		Solyc05g053835.1.1;	
A0A3Q7EYQ7	A0A3Q7EYQ7_SOLLC	unreviewed		Solyc02g031985.1.1;	
A0A3Q7GNI7	A0A3Q7GNI7_SOLLC	unreviewed		Solyc05g056545.1.1;	
A0A3Q7FAY2	A0A3Q7FAY2_SOLLC	unreviewed		Solyc02g091650.3.1;	
A0A3Q7HK47	A0A3Q7HK47_SOLLC	unreviewed		Solyc06g009480.2.1;	
A0A3Q7J8E8	A0A3Q7J8E8_SOLLC	unreviewed		Solyc12g036080.1.1;	
A0A3Q7JCU5	A0A3Q7JCU5_SOLLC	unreviewed	101254368	Solyc12g096500.2.1;	
A0A3Q7GJP0	A0A3Q7GJP0_SOLLC	unreviewed		Solyc05g045705.1.1;	
A0A3Q7H8P4	A0A3Q7H8P4_SOLLC	unreviewed	101260534	Solyc05g013130.3.1;	
A0A3Q7JHW8	A0A3Q7JHW8_SOLLC	unreviewed	101262372	Solyc11g006720.2.1;	
A0A3Q7IQ30	A0A3Q7IQ30_SOLLC	unreviewed		Solyc11g007860.1.1;	
A0A3Q7GFP1	A0A3Q7GFP1_SOLLC	unreviewed		Solyc05g014480.3.1;	
A0A3Q7IFF2	A0A3Q7IFF2_SOLLC	unreviewed	101252443	Solyc10g045430.2.1;	
A0A3Q7HXJ3	A0A3Q7HXJ3_SOLLC	unreviewed	101256294	Solyc06g076940.3.1;	
A0A3Q7GT22	A0A3Q7GT22_SOLLC	unreviewed		Solyc06g018000.2.1;	
A0A3Q7IHM0	A0A3Q7IHM0_SOLLC	unreviewed		Solyc08g041970.1.1;	
A0A3Q7J2L4	A0A3Q7J2L4_SOLLC	unreviewed		Solyc12g005550.2.1;	
A0A3Q7G9L1	A0A3Q7G9L1_SOLLC	unreviewed		Solyc04g077420.3.1;	
A0A3Q7FFT0	A0A3Q7FFT0_SOLLC	unreviewed	101249050	Solyc03g033650.3.1;	
A0A3Q7GJ22	A0A3Q7GJ22_SOLLC	unreviewed	101244943	Solyc03g118800.3.1;	
A0A3Q7G3Y3	A0A3Q7G3Y3_SOLLC	unreviewed	101246025	Solyc03g025970.3.1;	
A0A3Q7FWB6	A0A3Q7FWB6_SOLLC	unreviewed		Solyc03g119580.1.1;	
A0A3Q7J5I0	A0A3Q7J5I0_SOLLC	unreviewed		Solyc12g014620.2.1;	
A0A3Q7FGY5	A0A3Q7FGY5_SOLLC	unreviewed	101250667	Solyc03g044720.2.1;	
A0A3Q7FV57	A0A3Q7FV57_SOLLC	unreviewed	101258739	Solyc03g119790.3.1;	
A0A3Q7H8Y7	A0A3Q7H8Y7_SOLLC	unreviewed		Solyc07g042690.3.1;	
A0A3Q7HS16	A0A3Q7HS16_SOLLC	unreviewed	101260958	Solyc08g068370.3.1;	
A0A3Q7JRI4	A0A3Q7JRI4_SOLLC	unreviewed		Solyc12g006760.1.1;	
A0A494GA04	A0A494GA04_SOLLC	unreviewed		Solyc00g135040.2.1;	
A0A3Q7I0G4	A0A3Q7I0G4_SOLLC	unreviewed	101250706	Solyc07g007160.3.1;	
A0A3Q7EX76	A0A3Q7EX76_SOLLC	unreviewed		Solyc02g031900.2.1;	
A0A3Q7EFZ2	A0A3Q7EFZ2_SOLLC	unreviewed		Solyc01g066513.1.1;	
A0A3Q7EXH3	A0A3Q7EXH3_SOLLC	unreviewed		Solyc02g032375.1.1;	
A0A3Q7FW10	A0A3Q7FW10_SOLLC	unreviewed		Solyc03g121505.1.1;	
A0A3Q7IX47	A0A3Q7IX47_SOLLC	unreviewed		Solyc11g051020.2.1;	
A0A3Q7HFT4	A0A3Q7HFT4_SOLLC	unreviewed	101254813	Solyc07g054760.1.1;	
A0A3Q7GXF2	A0A3Q7GXF2_SOLLC	unreviewed		Solyc06g066750.3.1;	
A0A3Q7H0U1	A0A3Q7H0U1_SOLLC	unreviewed	101262017	Solyc06g075190.1.1;	
A0A3Q7H544	A0A3Q7H544_SOLLC	unreviewed		Solyc07g008740.2.1;	
A0A3Q7EZ60	A0A3Q7EZ60_SOLLC	unreviewed	101248072	Solyc02g062390.3.1;	
A0A3Q7ENT6	A0A3Q7ENT6_SOLLC	unreviewed		Solyc01g100095.1.1;	
A0A3Q7H0C4	A0A3Q7H0C4_SOLLC	unreviewed	101255703	Solyc06g074170.3.1;	
A0A3Q7G5J9	A0A3Q7G5J9_SOLLC	unreviewed		Solyc03g034395.1.1;	
A0A3Q7I5J5	A0A3Q7I5J5_SOLLC	unreviewed		Solyc09g065595.1.1;	
A0A3Q7GQN5	A0A3Q7GQN5_SOLLC	unreviewed		Solyc06g036420.2.1;	
A8IDW2	A8IDW2_SOLLC	unreviewed	5PT2		
A0A3Q7ID26	A0A3Q7ID26_SOLLC	unreviewed	101261342	Solyc07g066330.3.1;	
A0A3Q7H842	A0A3Q7H842_SOLLC	unreviewed		Solyc07g037940.2.1;	
A0A3Q7FKK5	A0A3Q7FKK5_SOLLC	unreviewed		Solyc03g082890.3.1;	
A0A3Q7IM35	A0A3Q7IM35_SOLLC	unreviewed	101260778	Solyc10g081380.2.1;	
A0A3Q7FZQ2	A0A3Q7FZQ2_SOLLC	unreviewed	101268562	Solyc04g014470.3.1;	
A0A3Q7FM79	A0A3Q7FM79_SOLLC	unreviewed		Solyc03g095806.1.1;	
A0A3Q7EZQ4	A0A3Q7EZQ4_SOLLC	unreviewed		Solyc02g065340.2.1;	
A0A3Q7H2S7	A0A3Q7H2S7_SOLLC	unreviewed	101258869	Solyc06g083990.3.1;	
A0A3Q7IID7	A0A3Q7IID7_SOLLC	unreviewed		Solyc10g054967.1.1;	
A0A3Q7GL64	A0A3Q7GL64_SOLLC	unreviewed		Solyc05g051790.3.1;	
A0A3Q7EEI4	A0A3Q7EEI4_SOLLC	unreviewed		Solyc01g057175.1.1;	
A0A3Q7FSD1	A0A3Q7FSD1_SOLLC	unreviewed	101249720	Solyc03g113020.3.1;	
Q9SAZ4	Q9SAZ4_SOLLC	unreviewed	LE-ACS6		
A0A3Q7IH54	A0A3Q7IH54_SOLLC	unreviewed		Solyc10g054620.1.1;	
A0A3Q7EL83	A0A3Q7EL83_SOLLC	unreviewed		Solyc01g094670.3.1;	
A0A3Q7GN78	A0A3Q7GN78_SOLLC	unreviewed		Solyc06g008715.1.1;	
Q9SWV5	Q9SWV5_SOLLC	unreviewed	ER28		
C0KFP2	C0KFP2_SOLLC	unreviewed			
A0A3Q7JDS5	A0A3Q7JDS5_SOLLC	unreviewed		Solyc10g074960.2.1;	
A0A3Q7I883	A0A3Q7I883_SOLLC	unreviewed		Solyc09g091740.3.1;	
A0A3Q7J874	A0A3Q7J874_SOLLC	unreviewed		Solyc12g037930.2.1;	
A0A3Q7G7I0	A0A3Q7G7I0_SOLLC	unreviewed	101264213	Solyc04g080550.3.1;	
A0A3Q7FUP3	A0A3Q7FUP3_SOLLC	unreviewed		Solyc03g118905.1.1;	
Q7Y1Y6	Q7Y1Y6_SOLLC	unreviewed	mpka1;1		
A0A494G8S7	A0A494G8S7_SOLLC	unreviewed		Solyc00g013155.1.1;	
A0A3Q7FAK9	A0A3Q7FAK9_SOLLC	unreviewed		Solyc02g091625.1.1;	
A0A3Q7GYQ4	A0A3Q7GYQ4_SOLLC	unreviewed		Solyc04g070970.3.1;	
A0A3Q7H2P5	A0A3Q7H2P5_SOLLC	unreviewed		Solyc06g074150.3.1;	
A0A494G8Y6	A0A494G8Y6_SOLLC	unreviewed		Solyc00g018770.1.1;	
A0A3Q7HFP5	A0A3Q7HFP5_SOLLC	unreviewed		Solyc07g055700.3.1;	
A0A3Q7GUV3	A0A3Q7GUV3_SOLLC	unreviewed	101257066	Solyc04g040090.3.1;	
A0A3Q7FE00	A0A3Q7FE00_SOLLC	unreviewed		Solyc03g007920.3.1;	
A0A3Q7H4X1	A0A3Q7H4X1_SOLLC	unreviewed		Solyc06g083450.3.1;	
A0A3Q7H5N3	A0A3Q7H5N3_SOLLC	unreviewed		Solyc07g014740.3.1;	
A0A3Q7JPN5	A0A3Q7JPN5_SOLLC	unreviewed	101259606	Solyc11g069460.2.1;	
A0A3Q7H798	A0A3Q7H798_SOLLC	unreviewed	101267402	Solyc05g009910.3.1;	
A0A3Q7IWI9	A0A3Q7IWI9_SOLLC	unreviewed		Solyc11g040400.1.1;	
A0A3Q7JYT9	A0A3Q7JYT9_SOLLC	unreviewed		Solyc12g099330.2.1;	
A0A3Q7GAN6	A0A3Q7GAN6_SOLLC	unreviewed		Solyc04g079475.1.1;	
A0A3Q7IUW4	A0A3Q7IUW4_SOLLC	unreviewed		Solyc11g030945.1.1;	
A0A3Q7GA22	A0A3Q7GA22_SOLLC	unreviewed		Solyc04g078520.3.1;	
A0A3Q7EN27	A0A3Q7EN27_SOLLC	unreviewed	101251225	Solyc01g096900.3.1;	
A0A3Q7IZM7	A0A3Q7IZM7_SOLLC	unreviewed		Solyc11g068710.2.1;	
A0A3Q7JVU7	A0A3Q7JVU7_SOLLC	unreviewed		Solyc12g042030.2.1;	
A0A3Q7GFH1	A0A3Q7GFH1_SOLLC	unreviewed		Solyc05g023930.1.1;	
A0A3Q7HHH8	A0A3Q7HHH8_SOLLC	unreviewed	104648564	Solyc07g063020.2.1;	
A0A3Q7J7G8	A0A3Q7J7G8_SOLLC	unreviewed		Solyc12g035521.1.1;	
A0A3Q7EBA5	A0A3Q7EBA5_SOLLC	unreviewed		Solyc01g014723.1.1;	
A0A3Q7HMV5	A0A3Q7HMV5_SOLLC	unreviewed		Solyc08g063135.1.1;	
A0A3Q7GBD4	A0A3Q7GBD4_SOLLC	unreviewed		Solyc03g095373.1.1;	
A0A3Q7FQT5	A0A3Q7FQT5_SOLLC	unreviewed		Solyc03g115167.1.1;	
A0A3Q7HAD2	A0A3Q7HAD2_SOLLC	unreviewed		Solyc07g045310.3.1;	
A0A3Q7IFQ5	A0A3Q7IFQ5_SOLLC	unreviewed		Solyc10g049980.1.1;	
A0A3Q7FRB7	A0A3Q7FRB7_SOLLC	unreviewed	101245934	Solyc03g114350.1.1;	
A0A3Q7IGM3	A0A3Q7IGM3_SOLLC	unreviewed	101256924	Solyc10g049650.2.1;	
A0A3Q7G5M0	A0A3Q7G5M0_SOLLC	unreviewed		Solyc03g036473.1.1;	
A0A3Q7H5K4	A0A3Q7H5K4_SOLLC	unreviewed		Solyc06g084628.1.1;	
A0A3Q7J6H5	A0A3Q7J6H5_SOLLC	unreviewed	101247863	Solyc10g007940.1.1;	
A0A3Q7HNJ3	A0A3Q7HNJ3_SOLLC	unreviewed		Solyc08g066320.3.1;	
A0A3Q7HU36	A0A3Q7HU36_SOLLC	unreviewed		Solyc08g077250.3.1;	
A0A3Q7EMF8	A0A3Q7EMF8_SOLLC	unreviewed		Solyc01g097480.1.1;	
A0A3Q7FEK6	A0A3Q7FEK6_SOLLC	unreviewed		Solyc02g094620.2.1;	
A0A3Q7EKI7	A0A3Q7EKI7_SOLLC	unreviewed	543977	Solyc01g091190.3.1;	
A0A3Q7EJ56	A0A3Q7EJ56_SOLLC	unreviewed		Solyc01g088280.2.1;	
A0A3Q7HIH5	A0A3Q7HIH5_SOLLC	unreviewed	101248025	Solyc07g065710.3.1;	
A0A3Q7J4K5	A0A3Q7J4K5_SOLLC	unreviewed		Solyc12g010710.1.1;	
A0A3Q7J479	A0A3Q7J479_SOLLC	unreviewed		Solyc12g010720.1.1;	
A0A3Q7FG13	A0A3Q7FG13_SOLLC	unreviewed	101244930	Solyc03g007060.3.1;	
A0A3Q7GPG4	A0A3Q7GPG4_SOLLC	unreviewed		Solyc05g055585.1.1;	
A0A3Q7J3N6	A0A3Q7J3N6_SOLLC	unreviewed	101251855	Solyc12g010540.1.1;	
A0A3Q7FYA1	A0A3Q7FYA1_SOLLC	unreviewed	101254892	Solyc04g005255.1.1;	
A0A3Q7JU78	A0A3Q7JU78_SOLLC	unreviewed		Solyc12g019330.2.1;	
A0A3Q7JHX0	A0A3Q7JHX0_SOLLC	unreviewed		Solyc11g006740.2.1;	
A0A3Q7FLI4	A0A3Q7FLI4_SOLLC	unreviewed	101246118	Solyc03g093870.1.1;	
A0A3Q7FXM7	A0A3Q7FXM7_SOLLC	unreviewed		Solyc02g089720.2.1;	
A0A3Q7G2P8	A0A3Q7G2P8_SOLLC	unreviewed		Solyc04g056491.1.1;	
A0A3Q7FLS4	A0A3Q7FLS4_SOLLC	unreviewed	101245336	Solyc03g077920.1.1;	
A0A3Q7F5Y3	A0A3Q7F5Y3_SOLLC	unreviewed		Solyc02g080880.3.1;	
A0A3Q7HJ30	A0A3Q7HJ30_SOLLC	unreviewed	101264034	Solyc07g066120.3.1;	
